MLI,1963,4200028130
BGR,1991,4194540054
JPN,1962,4193594869
JPN,1965,4144340976
BGR,1989,4127487459
BFA,1984,4100414000
CHN,1996,4077431995
BGR,1987,4059856764
BGR,1988,4043024095
CHN,1999,4001448271
MLI,1961,4000019170
MLI,1962,3986027975
DZA,1964,3981013600
ROU,2018,3935555000
BGR,1986,3921360675
NLD,1966,3918775600
BFA,1983,3900363000
MLI,1973,3900031700
BGR,1976,3898689918
BGR,1982,3854482283
ROU,2019,3844539028
BGR,1980,3840893837
BGR,1983,3820602478
BGR,1981,3818093523
DZA,1963,3798012100
BGR,1979,3782413178
BGR,1984,3779854679
IDN,2019,3753071296
NLD,1965,3752417396
BGR,1985,3744481324
IDN,2018,3727377778
CHN,1995,3702607634
BFA,1982,3700312000
CHN,1998,3672362898
JPN,1964,3608395282
PRT,1981,3604538000
PRT,1983,3594818000
CHN,1994,3539150435
IDN,2017,3507906397
PRT,1982,3504797000
PRT,1980,3504579000
BFA,1981,3500261262
BGR,1977,3465989804
BGR,1975,3432296030
BGR,1978,3409011536
JPN,1963,3406488446
AUS,1973,3399070314
AUS,1972,3361633919
NLD,1964,3268854641
CHN,1993,3222800812
BFA,1980,3200185041
JOR,2016,3198964495
BGR,1992,3148126279
PRT,1985,3130214500
PRT,1986,3095017000
JOR,2017,3063162610
JOR,2018,3060360927
AUS,2002,3046251002
PRT,1979,3004258000
PRT,1984,3003315000
JOR,2019,2997449233
CHN,1992,2955981564
AUS,1992,2940648967
NLD,1963,2923532965
AUS,1994,2907918208
BFA,1979,2900179824
AUS,1998,2885580540
JOR,1993,2878159840
NLD,1961,2860756989
AUS,2001,2858990973
AUS,1988,2858676718
AUS,1989,2832451277
AUS,2006,2824122792
AUS,1990,2817928532
BGR,1972,2816210326
CHN,1991,2813711083
NLD,1962,2800944195
JPN,1961,2784749413
AUS,1993,2784228151
AUS,1995,2773738004
AUS,1971,2767822048
AUS,1987,2760104145
AUS,2003,2757336202
AUS,1999,2741547775
AUS,1986,2700321930
AUS,1991,2694760684
PRT,1994,2693355590
AUS,2007,2690489570
BGR,1993,2684552322
JOR,2014,2680298500
PRT,1991,2678369605
AUS,1997,2675309432
JOR,1992,2671346966
AUS,1984,2665789352
AUS,1985,2661367977
AUS,1980,2653617709
AUS,1974,2650637463
AUS,2004,2649158844
AUS,1996,2647603808
AUS,2005,2639200791
AUS,2000,2629636928
AUS,1983,2623645592
PRT,1990,2621367000
BGR,1965,2617892408
BGR,1973,2608452130
AUS,2018,2604197100
BFA,1978,2600174612
JOR,2015,2596438149
PRT,1992,2591391689
AUS,1970,2578470584
PRT,1993,2577369707
CHN,1990,2569563240
AUS,1981,2563988809
BGR,1961,2562734824
AUS,2017,2557919346
AUS,1982,2510648374
JOR,2008,2493395000
AUS,2008,2488480629
MKD,1995,2466275451
CHN,1989,2460766112
MKD,1994,2458837605
PRT,1988,2458054000
PRT,1987,2457018000
ERI,2019,2455975127
PRT,1995,2447485472
BGR,1974,2440887774
ERI,2018,2435936144
AUS,1979,2435545102
PRT,1996,2433492395
AUS,1969,2427660400
ERI,2016,2418780152
