81.07857584,TWN,1998
80.8928801653,TUR,1998
80.857556454014,ECU,2008
80.6787429813,SGP,2013
80.59088837006,KAZ,2010
80.40419906012,VAT,2010
80.275751,SAU,1988
80.11736041012,VAT,2011
80.0760894695,IDN,1995
79.8470639502,TUR,1999
79.82041236,VAT,2008
79.71796601,VAT,2006
79.6552126739,SGP,2012
79.611031455,AUS,1986
79.4446433905,VEN,2016
79.37236133027,NLD,1986
79.22848376,PAK,2016
79.1205102487,SGP,2011
78.9250709365,VAT,2015
78.694718,SAU,1989
78.606990464,MYS,2012
78.51383591,VAT,2009
78.36077312114,THA,2002
78.301914755,AUS,1985
78.0488691,ARE,2007
78.025212817606,ARG,2005
77.962647709,TUR,1997
77.925879904014,ECU,2007
77.634368108,TUR,2001
77.3976832809,MYS,2011
77.336907,SAU,1987
77.25584802,NLD,1981
76.4187243,TWN,1997
76.11451063,ZAF,1981
75.879442,SAU,1986
75.84696677006,KAZ,2009
75.8364915,IDN,1990
75.78194615358,IDN,1994
75.48643770521,NLD,1985
75.29944843,SGS,1987
75.296078885,VAT,2005
75.172642608,NLD,1982
75.15531148,VAT,2007
75.0556253787,MYS,2010
74.777750861,TUR,1996
74.711118,IDN,1989
74.625944578,VAT,2001
74.303770455,AUS,1984
74.192411891904,ARG,2004
74.18849,VAT,2004
73.85690272803,SGP,2010
73.83768755,AUS,1982
73.708424493,PAK,2015
73.69055707,TWN,1996
73.4880343,OWID_,1987
73.460388344014,ECU,2006
72.99164804012,ROU,1989
72.50434388,VAT,2000
72.3189834179,NLD,1984
72.27962651,OWID_,1990
71.84913091424,VEN,2015
71.826258988,NLD,1983
71.7445062,OWID_,1989
71.61153336,OWID_,1986
71.5400375,OWID_,1988
71.5186568997,MYS,2009
71.49487284358,IDN,1993
71.465647555,AUS,1983
71.282343308,VAT,2002
71.25850134012,ROU,1987
71.14502678,ARE,2006
70.821306824,PAK,2014
70.6110781,OWID_,1985
70.49317242114,THA,2001
70.47589171,ZAF,1980
70.40087914012,ROU,1988
70.27741081,BEL,2010
70.258520324,VAT,1998
70.113362515,KAZ,1995
70.0918056865,VAT,2016
69.8892636467,MYS,2008
69.8307496,OWID_,1984
69.79639185,OWID_,1983
69.7620713,OWID_,1980
69.63317164,OWID_,1982
69.504381455,AUS,1981
69.433063523,BEL,2008
69.33732237006,ROU,1986
69.274645104014,ECU,2005
69.23875897006,KAZ,2006
69.1716697,OWID_,1981
69.1513942424,ARG,2000
69.1500974,ROU,1983
69.088394415,TUR,1995
68.810895576,ARG,2003
68.790091524,PAK,2012
68.6009965995,MYS,2007
68.5064162054,BEL,2007
68.399663112,SGS,1986
68.396883555,AUS,1980
68.367859,SAU,1985
68.33434767706,BEL,2004
68.21347313,TWN,1995
68.06279013106,BEL,2005
68.0539977,IDN,1988
67.98585,ROU,1982
67.770959911,BEL,2003
67.703069414,PAK,2013
67.69984455112,BEL,2006
67.66175271372,SGP,2008
67.537438753,ARG,2001
67.39619034,IDN,1992
67.367216624,KAZ,1996
67.32153844012,ROU,1985
67.2787112,ROU,1984
67.24185018,ARE,2005
67.15705568012,THA,1997
67.13411924012,ROU,1990
66.6787654588,BEL,1998
66.57106420114,THA,2000
66.406801737,VAT,1997
66.3982622,KAZ,2004
66.330490754014,ECU,2004
66.0819922029,BEL,1999
66.026836292,BEL,2016
65.931860593,VAT,1999
65.8875671,KAZ,2005
65.740886231,VAT,2003
65.602200011,BEL,2000
65.497398486,BEL,2011
65.47998437799,SGP,2009
65.45372379424,VEN,2014
65.4322246392,PAK,2010
65.3881774845,BEL,1997
65.364219207,BEL,2002
65.332003,ROU,1980
65.294104414,BEL,2009
65.23102499,IDN,1991
65.14865001,ARE,2004
64.995581375,BEL,2013
64.7913021165,BEL,1996
64.7037673237,MYS,2006
64.6576588621,BEL,2001
64.4956613528,PAK,2011
64.49524125,OWID_,1991
64.4761962,ROU,1981
63.972519428,VAT,1996
63.84112480114,THA,1999
63.73622022,IDN,1987
63.5674051324,ARG,1999
63.5499900418,ARG,1998
63.43377335238,SGP,2007
63.3047652107,PAK,2009
63.294399624,ARG,2002
63.293581923,BEL,2012
63.15393354,TWN,1994
63.116363,PAK,2007
63.084035051149,THA,1998
62.6083335,SGS,1985
62.54234809,PAK,2008
62.49246291012,THA,1996
62.488415736,TUR,1993
62.361071475,TUR,1994
62.226019,SAU,1984
61.58389291,ARE,2003
61.5209420535,VAT,1995
61.324084216014,ECU,2003
61.12634314006,SWE,1998
61.08379023,PAK,2006
60.99126629,IDN,1986
60.9774477909,ARG,1997
60.954145552,BEL,2015
60.9095953216,BEL,1995
60.611998194,VAT,1994
60.3724899,IDN,1985
60.1891591226,BEL,1994
60.153988242,BEL,2014
59.8854857796,VEN,2013
59.802952256,ARE,2002
59.79656347706,SWE,1999
59.79594752552,SWE,2001
59.7569408,MYS,2005
59.4695636267,ARG,1996
59.25328106442,SWE,2005
59.024573563,KAZ,1997
58.8282674,KAZ,2002
58.8268698775,DZA,2015
58.79283312006,TWN,1993
58.61181545,OWID_,1992
58.50207429,SGS,1984
58.50039121,IDN,1990
58.4328994515,SWE,2012
58.40511599802,SGP,2006
58.333069862,TUR,1992
58.33037519406,SWE,1997
58.23917047432,SWE,2004
58.1545795926,BEL,1992
58.1032560365,BEL,1991
